customerID,Customer Title,Customer Birth Date,Came From Paid Acq?,# Months since first Purchase,InternetService,Has contacted CS,Has RakutenTV,PaymentMethod,Last Purchase Amount,Total Purchase Amount,Churn
2530-ENDWQ,Ms,11/21/1957,Yes,71.0,,Yes,Yes,Credit card,93.7,6585.35,Yes
2890-WFBHU,Ms,08/25/1976,No,59.0,,Yes,No,Credit card,79.85,4786.1,No
0327-WFZSY,Miss,07/29/1951,Yes,39.0,,Banana,Yes,Credit card,100.0,3835.55,No
7977-HXJKU,Mr,08/18/1956,No,21.0,,Yes,No internet service,Credit card,19.6,397,No
6615-ZGEDR,Ms,08/10/1950,No,1.0,,No,No internet service,Credit card,19.7,19.7,Yes
7033-CLAMM,Ms,12/29/1973,Yes,48.0,,No,No internet service,,20.2,1027.25,No
4023-RTIQM,Mr ,04/08/1954,Yes,31.0,,Yes,No,,50.4,1580.1,No
0864-FVJNJ,Ms,09/10/1960,Yes,64.0,,No,Yes,Credit card,113.35,7222.75,No
7356-IWLFW,Mr,11/26/1973,Yes,46.0,,No,No,Bank transfer (automatic),80.0,3769.7,No
9541-PWTWO,Mr,06/07/1965,No,52.0,Fiber optic,No,Yes,Credit card,80.95,4233.95,No
3967-VQOGC,Mr ,03/15/1959,Yes,67.0,,Yes,No internet service,Bank transfer (automatic),24.9,1680.25,No
7872-RDDLZ,Mr,05/27/1960,No,67.0,,No,No,Credit card,54.9,3725.5,No
9250-WYPLL,Miss,06/06/1978,No,5.0,,Banana,No,Credit card,75.55,413.65,Yes
6308-CQRBU,Miss,02/21/1967,Yes,71.0,,No,Yes,,109.25,7707.7,No
2754-XBHTB,Ms,03/05/1955,No,9.0,Fiber optic,Yes,Yes,Credit card,77.65,714.15,Yes
1597-LHYNC,Ms,03/29/1963,No,26.0,,No,No,Credit card,95.0,2497.2,Yes
0186-CAERR,Mr,11/16/1961,No,71.0,,No,Yes,Credit card,116.3,8309.55,No
3043-SUDUA,Mr,07/24/1979,No,32.0,,Yes,No internet service,Credit card,19.9,601.55,No
5442-BHQNG,Mr,03/31/1964,No,2.0,,No,No,Credit card,70.35,139.25,No
2169-RRLFW,Miss,11/22/1977,Yes,71.0,,No,No internet service,Bank transfer (automatic),25.6,1888.25,No
5872-OEQNH,Mr,12/21/1976,No,60.0,,Yes,No,Credit card,44.45,2773.9,No
3162-KKZXO,Mr,07/15/1974,No,55.0,Fiber optic,No,Yes,Credit card,100.15,5409.75,No
7055-VKGDA,Mr,12/07/1979,No,54.0,,No,Yes,Credit card,105.4,5643.4,Yes
0754-UKWQP,Mr,07/23/1963,No,2.0,Fiber optic,Yes,Yes,Credit card,95.85,197.7,Yes
8873-GLDMH,Ms,02/22/1968,No,6.0,DSL,No,No,Credit card,73.85,401.3,No
5696-JVVQY,Mr,08/10/1960,Yes,48.0,DSL,No,No,Credit card,70.1,3238.4,No
8946-BFWSG,Mr,05/27/1979,Yes,63.0,,,No internet service,Credit card,25.25,1573.05,No
7493-TPUWZ,Miss,06/04/1963,No,1.0,,,No,Credit card,79.15,79.15,Yes
0547-HURJB,Mr,05/27/1956,No,12.0,,Yes,No internet service,Credit card,21.05,235.8,No
8904-OPDCK,Miss,07/01/1966,Yes,54.0,,Yes,No,Credit card,24.95,1364.75,No
8845-LWKGE,Mr,09/26/1950,Yes,30.0,,Yes,Yes,Credit card,64.5,1985.15,No
1577-HKTFG,Ms,06/25/1975,Yes,30.0,,,No internet service,Credit card,19.65,655.85,Yes
8752-STIVR,Ms,06/05/1978,No,4.0,Fiber optic,Yes,Yes,PayPal,79.0,303.15,Yes
0691-NIKRI,Mr,10/12/1966,No,40.0,,Yes,Yes,Credit card,105.95,4335.2,No
5022-JNQEQ,Miss,12/27/1968,Yes,9.0,,Yes,No,Credit card,75.85,647.5,No
4558-FANTW,Mr,05/11/1958,Yes,17.0,,No,Yes,Credit card,91.85,1574.45,Yes
3249-VHRIP,Mr,01/27/1971,No,62.0,,No,No,Credit card,43.6,2748.7,No
3736-BLEPA,Ms.,12/24/1967,No,28.0,,Yes,Yes,Credit card,91.25,2483.65,No
4701-LKOZD,Ms,05/06/1966,No,70.0,,Yes,Yes,Credit card,89.75,6367.2,No
6603-QWSPR,Mr,08/14/1965,No,46.0,DSL,No,Yes,Credit card,104.4,4904.2,No
9921-QFQUL,Mr,12/06/1975,Yes,23.0,,No,No,Credit card,90.15,2044.95,No
1929-ZCBHE,Mr ,02/22/1959,Yes,47.0,,No,No,Credit card,40.3,1794.8,No
4378-MYPGO,Miss,02/28/1976,Yes,68.0,,No,Yes,Credit card,105.25,7173.15,No
8651-ENBZX,Mr ,05/12/1964,No,60.0,,No,Yes,Credit card,106.0,6441.4,Yes
4129-LYCOI,Mr,02/10/1970,No,67.0,,Yes,Yes,Credit card,104.0,7039.05,No
7798-JVXYM,Mr,12/29/1976,No,14.0,,,Yes,Bank transfer (automatic),69.65,921.4,No
8647-SDTWQ,Mr,12/25/1967,Yes,57.0,,Yes,No,PayPal,74.3,4018.35,No
2696-ECXKC,Mr,05/21/1977,Yes,55.0,,Yes,Yes,Credit card,100.9,5448.6,No
2081-KJSQF,Mr,12/25/1955,No,1.0,,No,No internet service,Credit card,20.25,20.25,No
7623-TRNQN,Mr,06/10/1977,No,1.0,,Yes,No,PayPal,49.9,49.9,Yes
3323-CPBWR,Mr,03/17/1969,No,23.0,DSL,Yes,Yes,Credit card,96.9,2085.45,No
9330-IJWIO,Ms,05/01/1974,No,13.0,,Yes,Yes,Credit card,100.35,1358.85,Yes
3384-CTMSF,Miss,01/09/1978,Yes,47.0,Fiber optic,Banana,Yes,PayPal,104.1,5135.15,No
0902-RFHOF,Ms,09/10/1952,No,38.0,,,No internet service,Bank transfer (automatic),20.1,730.1,No
9286-DOJGF,Mr,11/09/1956,Yes,38.0,,Banana,No,Credit card,74.95,2869.85,Yes
6048-QBXKL,Miss,11/10/1951,No,2.0,,No,No,Credit card,56.55,118.25,No
9661-MHUMO,Ms.,07/02/1968,Yes,1.0,,Yes,No,Credit card,49.25,49.25,Yes
7718-RXDGG,Mr,05/27/1977,Yes,15.0,,No,No,Credit card,68.6,1108.6,No
1025-FALIX,Ms,10/28/1964,No,26.0,,,No,Credit card,69.05,1815.65,No
3451-VAWLI,Mr,01/01/1900,Yes,35.0,DSL,No,No internet service,Credit card,19.7,730.4,No
3407-QGWLG,Miss,07/03/1968,No,3.0,Fiber optic,No,No internet service,PayPal,20.05,75.45,No
1842-EZJMK,Mr,12/22/1954,Yes,50.0,Fiber optic,Yes,Yes,Credit card,103.7,5071.05,Yes
2347-WKKAE,Mr,01/08/1960,Yes,42.0,Fiber optic,Yes,No,Credit card,94.4,4014.6,No
8735-DCXNF,Mr,08/29/1969,Yes,10.0,,No,No,Credit card,54.95,568.85,No
3214-IYUUQ,Miss,08/08/1967,Yes,61.0,,,No,Credit card,93.7,5860.7,No
1936-UAFEH,Ms,10/05/1969,No,68.0,Fiber optic,Yes,Yes,,110.25,7279.35,No
3587-PMCOY,Ms,01/21/1971,No,10.0,DSL,No,Yes,Credit card,98.9,1064.95,No
8079-XRJRS,Miss,03/20/1950,Yes,65.0,,,No,Credit card,89.75,5769.6,Yes
1027-LKKQQ,Mr,12/29/1956,Yes,72.0,,Yes,Yes,Credit card,80.45,5886.85,No
7148-XZPHA,Miss,01/15/1967,Yes,55.0,,Yes,No,PayPal,79.4,4238.45,No
8073-IJDCM,Ms,12/23/1978,No,1.0,,Yes,No internet service,PayPal,20.3,20.3,Yes
5309-TAIKL,Ms,09/17/1951,No,7.0,,,No,Credit card,62.8,418.3,No
6856-RAURS,Ms,02/17/1958,No,2.0,,No,No,Credit card,74.9,136.05,No
8778-LMWTJ,Mr,05/15/1979,No,9.0,,Yes,No,Credit card,74.85,708.2,No
9717-IOAAF,Miss,04/21/1950,No,27.0,,No,No internet service,Credit card,25.85,788.55,No
8884-ADFVN,Ms.,08/29/1979,Yes,7.0,,Yes,Yes,Credit card,101.95,700.85,Yes
2845-KDHVX,Mr,01/28/1956,Yes,64.0,,Yes,No,Credit card,68.3,4378.8,No
0848-SOMKO,Mr,04/28/1972,No,70.0,,No,No,Credit card,48.4,3442.8,No
2720-WGKHP,Miss,05/11/1965,No,2.0,,No,Yes,Credit card,94.0,181.7,Yes
6734-FQAJX,Mr,06/21/1967,No,67.0,DSL,,Yes,Credit card,105.05,7171.7,No
2869-ADAWR,Mr,04/03/1965,No,45.0,,Yes,Yes,Credit card,89.3,4016.85,Yes
1535-VTJOQ,Mr,07/30/1954,No,24.0,Fiber optic,No,No internet service,PayPal,25.15,553,No
6368-TZZDT,Ms,03/29/1958,Yes,4.0,,No,No internet service,PayPal,19.5,96.85,No
0943-ZQPXH,Ms,08/15/1977,Yes,44.0,Fiber optic,No,Yes,,92.95,4122.9,No
1293-BSEUN,Miss,08/02/1964,Yes,72.0,,Yes,No internet service,Bank transfer (automatic),20.7,1482.3,No
9894-EZEWG,Mr,11/09/1976,No,1.0,DSL,Yes,No,Credit card,74.3,74.3,Yes
1302-TPUBN,Ms,10/10/1963,No,66.0,Fiber optic,Yes,No internet service,PayPal,19.35,1240.8,No
7851-FLGGQ,Mr,01/01/1970,No,1.0,,No,No,Credit card,44.65,44.65,Yes
0637-UBJRP,Mr,04/21/1972,Yes,13.0,DSL,Yes,No,Credit card,84.05,1095.3,Yes
0940-OUQEC,Mr,07/26/1960,No,10.0,,No,No,Credit card,80.7,788.8,Yes
2378-VTKDH,Miss,03/02/1970,Yes,65.0,DSL,Yes,Yes,Credit card,104.35,6578.55,No
0927-CNGRH,Mr,12/02/1979,No,1.0,,,No internet service,Credit card,19.55,19.55,No
8608-OZTLB,Mr,09/24/1957,Yes,38.0,,Yes,Yes,Credit card,74.05,2802.3,No
2335-GSODA,Ms,06/17/1972,No,23.0,,No,No,Credit card,40.1,857.75,No
1952-DVVSW,Miss,09/02/1953,Yes,10.0,,Yes,No internet service,Credit card,20.1,184.4,No
0702-PGIBZ,Mr,09/04/1967,No,4.0,,Yes,Yes,Bank transfer (automatic),101.7,364.55,Yes
6656-GULJQ,Mr,05/13/1973,Yes,72.0,,Yes,Yes,PayPal,83.55,6093.3,No
9853-JFZDU,Mr,10/07/1967,Yes,35.0,,No,No,PayPal,56.85,1861.1,No
1963-VAUKV,Ms,11/29/1970,No,1.0,,Yes,No internet service,Bank transfer (automatic),20.4,20.4,Yes
3777-XROBG,Mr,02/02/1971,Yes,58.0,,No,No internet service,Credit card,19.55,1079.65,No
6994-FGRHH,Mr,03/14/1976,Yes,70.0,,Yes,Yes,Credit card,106.15,7475.1,No
4000-VGMQP,Mr,11/12/1976,Yes,38.0,,No,Yes,Credit card,78.95,2862.55,No
3999-WRNGR,Ms,04/13/1953,Yes,60.0,,Yes,Yes,Credit card,49.75,3069.45,No
3466-RITXD,Miss,09/18/1972,No,26.0,DSL,Banana,Yes,Credit card,92.4,2349.8,No
2680-XKKNJ,Miss,09/16/1963,No,8.0,,Yes,No,Bank transfer (automatic),58.2,469.25,No
3058-HJCUY,Miss,12/31/1955,Yes,41.0,,Yes,Yes,Credit card,102.6,4213.35,Yes
2974-GGUXS,Miss,10/18/1970,Yes,36.0,,Yes,Yes,Bank transfer (automatic),91.95,3301.05,No
7994-XIRTR,Mr,06/21/1972,No,54.0,DSL,No,No,PayPal,65.25,3529.95,No
3259-FDWOY,Ms,03/30/1951,Yes,71.0,,No,Yes,Credit card,106.0,7723.7,Yes
2101-RANCD,Mr ,08/24/1968,No,55.0,,No,No,PayPal,73.1,4144.9,No
7921-BEPCI,Mr,04/04/1965,No,72.0,,Yes,No,Credit card,59.75,4265,No
0807-ZABDG,Miss,10/18/1960,No,3.0,Fiber optic,Yes,No,Credit card,55.1,154.65,Yes
8510-TMWYB,Mr,03/28/1955,Yes,54.0,,Yes,No,Credit card,59.8,3246.45,No
3258-ZKPAI,Mr,12/16/1969,Yes,72.0,,,Yes,PayPal,116.6,8337.45,No
1428-IEDPR,Miss,08/18/1966,No,52.0,,Yes,Yes,PayPal,109.3,5731.4,No
5298-GSTLM,Miss,08/16/1978,No,60.0,,Yes,Yes,Credit card,101.4,6176.6,No
4450-YOOHP,Mr,09/06/1950,No,39.0,Fiber optic,No,Yes,Bank transfer (automatic),50.65,1905.4,No
6728-CZFEI,Miss,12/04/1968,No,15.0,Orange,Yes,Yes,Credit card,56.15,931.9,No
5748-RNCJT,Mr,05/13/1965,No,69.0,,No,Yes,Credit card,106.5,7348.8,Yes
3653-NCRDJ,Miss,01/24/1963,Yes,43.0,DSL,No,No internet service,Bank transfer (automatic),19.2,776.25,No
6121-TNHBO,Mr,09/21/1956,No,63.0,,Yes,Yes,,83.0,5243.05,No
5119-NZPTV,Miss,09/22/1953,Yes,2.0,,Yes,No,Credit card,70.1,141.65,No
6519-ZHPXP,Mr,09/24/1965,Yes,72.0,Fiber optic,Yes,Yes,Credit card,108.3,7679.65,No
7739-LAXOG,Mr,05/04/1952,Yes,32.0,DSL,Yes,No,Credit card,91.05,2954.5,Yes
3472-QPRCH,Miss,03/30/1979,Yes,40.0,DSL,Yes,No internet service,Credit card,25.25,1006.9,No
8224-UAXBZ,Mr,01/07/1967,Yes,58.0,,Yes,Yes,Credit card,45.35,2540.1,No
9610-WCESF,Ms,06/16/1971,No,67.0,Fiber optic,Yes,Yes,Credit card,43.9,3097.2,No
9776-CLUJA,Ms,04/28/1955,Yes,51.0,,Yes,No,Credit card,77.5,3807.35,Yes
2486-WYVVE,Ms,12/05/1962,Yes,31.0,DSL,No,Yes,PayPal,79.3,2484,No
3865-ZYKAD,Miss,06/18/1964,Yes,69.0,,No,No,PayPal,84.9,5785.65,No
1422-DGUBX,Miss,05/20/1977,Yes,32.0,,No,No,Bank transfer (automatic),79.25,2619.15,No
2999-AANRQ,Miss,11/27/1956,No,21.0,,No,Yes,PayPal,71.05,1524.85,No
8668-KNZTI,Mr,02/20/1957,No,52.0,Fiber optic,Yes,No,Credit card,53.75,2790.65,No
0480-KYJVA,Mr,08/26/1958,Yes,72.0,,Yes,No internet service,Credit card,24.25,1784.5,No
6034-ZRYCV,Mr,04/27/1964,Yes,72.0,,No,Yes,Credit card,54.2,3937.45,Yes
9746-YKGXB,Ms,04/29/1956,Yes,52.0,,,No,Credit card,44.25,2276.1,No
3926-YZVVX,Ms,07/06/1973,No,41.0,,No,No,Credit card,50.05,2029.05,No
6000-UKLWI,Ms,06/08/1953,No,41.0,,No,No internet service,Credit card,20.15,802.35,No
2079-FBMZK,Ms,11/06/1974,No,6.0,,Banana,No,Bank transfer (automatic),69.25,418.4,Yes
6332-FBZRI,Mr,06/11/1976,Yes,67.0,,Yes,No,Bank transfer (automatic),69.35,4653.25,No
2096-XOTMO,Ms,10/06/1956,Yes,16.0,,No,No internet service,Credit card,19.35,275.9,No
3266-FTKHB,Miss,10/18/1963,No,17.0,,,No internet service,Credit card,19.15,343.45,No
8221-EQDGL,Mr,04/25/1974,Yes,35.0,,Yes,No,PayPal,61.0,2130.45,No
2346-LOCWC,Miss,03/28/1965,Yes,58.0,,No,No internet service,Credit card,20.5,1191.4,No
6608-QQLVK,Mr,04/06/1979,No,1.0,,No,No,Credit card,50.5,50.5,Yes
0298-XACET,Miss,01/01/2021,Yes,52.0,,Yes,Yes,Credit card,50.2,2554,No
7560-QJAVJ,Ms.,05/13/1964,No,70.0,DSL,Yes,Yes,Bank transfer (automatic),79.6,5589.45,No
2995-YWTCD,Mr,03/21/1977,Yes,19.0,DSL,No,No internet service,Credit card,24.9,467.7,No
3551-HUAZH,Mr,06/16/1959,No,1.0,,No,No,PayPal,74.4,74.4,Yes
9137-UIYPG,Mr,06/05/1959,Yes,35.0,,No,Yes,Credit card,106.9,3756.45,No
2809-ZMYOQ,Mr,03/02/1954,No,32.0,,No,Yes,Credit card,101.35,3334.9,No
5084-OOVCJ,Mr,04/27/1959,Yes,17.0,,Yes,No,Credit card,55.35,920.5,No
0254-WWRKD,Miss,07/28/1962,Yes,67.0,DSL,,No,Credit card,50.55,3431.75,No
7727-SHVZV,Miss,08/19/1966,No,9.0,,Yes,No internet service,Credit card,19.5,150.35,No
6302-JGYRJ,Miss,03/31/1962,No,31.0,,Banana,Yes,PayPal,79.45,2587.7,Yes
5339-PXDVH,Mr ,03/01/1977,No,4.0,,Yes,Yes,,90.65,367.95,No
2205-LPVGL,Mr,08/11/1979,Yes,58.0,DSL,Yes,No,Credit card,89.85,5125.75,No
8782-NUUOL,Mr,09/01/1977,No,60.0,,No,Yes,Credit card,79.0,4801.1,No
3685-YLCMQ,Miss,10/28/1951,No,58.0,,Yes,Yes,Credit card,104.65,6219.6,Yes
7601-WFVZV,Miss,12/11/1957,No,1.0,,Yes,No internet service,Credit card,19.55,19.55,No
4609-KNNWG,Ms,07/31/1951,Yes,27.0,,No,No internet service,PayPal,19.9,550.1,No
4868-AADLV,Ms,04/08/1964,Yes,66.0,,No,Yes,Credit card,116.25,7862.25,No
9529-OFXHY,Ms.,05/22/1968,No,15.0,Fiber optic,Yes,Yes,Credit card,87.75,1242.2,No
8634-MPHTR,Ms,10/21/1957,Yes,47.0,Fiber optic,Banana,Yes,Credit card,100.05,4871.05,Yes
2669-QVCRG,Mr,08/24/1971,No,41.0,,No,No,Credit card,81.3,3190.65,No
2478-EEWWM,Mr,02/08/1970,Yes,59.0,,No,Yes,Credit card,44.3,2666.75,No
9174-IHETN,Ms.,01/01/1900,No,50.0,,,No,PayPal,70.35,3533.6,No
2233-TXSIU,Mr,09/18/1950,Yes,17.0,DSL,Yes,Yes,Credit card,44.45,792.15,No
9644-UMGQA,Mr,04/28/1962,Yes,6.0,,No,No,Credit card,49.15,295.65,No
3256-EZDBI,Miss,06/03/1979,Yes,51.0,,Banana,No,Credit card,29.45,1459.35,No
8761-NSOBC,Mr,01/05/1971,No,44.0,,,Yes,Credit card,100.55,4398.15,Yes
0419-YAAPX,Mr,11/28/1952,Yes,49.0,,Yes,Yes,Bank transfer (automatic),85.3,4297.95,No
8413-VONUO,Mr,03/29/1970,No,2.0,,No,Yes,PayPal,95.65,167.3,Yes
0872-CASZJ,Mr,03/16/1977,Yes,59.0,,No,No,Credit card,69.1,4096.9,No
4726-DLWQN,Mr,05/21/1966,No,50.0,Fiber optic,No,Yes,Credit card,70.35,3454.6,No
8164-OCKUJ,Mr,02/03/1961,Yes,59.0,,Banana,No internet service,,20.6,1286,No
3094-JOJAI,Mr,10/14/1959,No,18.0,,No,No,Credit card,74.15,1387,No
9494-MRNYX,Mr,09/06/1955,No,10.0,Orange,Yes,No,Credit card,75.05,786.3,No
2599-CZABP,Mr,01/21/1975,Yes,14.0,,Yes,No,Credit card,44.6,641.25,No
7945-PRBVF,Miss,06/04/1951,No,35.0,,,No internet service,Credit card,21.45,705.45,No
4544-RXFMG,Mr,01/01/1900,Yes,8.0,,No,No,Credit card,43.45,345.5,No
0859-YGKFW,Mr,11/06/1962,Yes,18.0,,No,No internet service,Credit card,20.05,345.9,No
1150-FTQGN,Mr,05/10/1970,Yes,60.0,Fiber optic,Yes,Yes,Credit card,94.15,5811.8,No
9223-UCPVT,Mr,09/12/1972,No,1.0,,No,Yes,Credit card,94.4,94.4,Yes
7196-LIWRH,Ms.,07/16/1963,No,6.0,,No,No internet service,PayPal,19.55,124.45,No
5448-VWNAM,Ms,03/05/1971,No,19.0,,No,Yes,Credit card,75.9,1375.6,No
1177-XZBJL,Ms,07/20/1976,Yes,53.0,DSL,,No,Credit card,64.15,3491.55,No
3518-FSTWG,Ms,10/11/1959,Yes,72.0,,No,Yes,Credit card,109.55,7920.7,No
9330-VOFSZ,Mr,06/28/1973,Yes,60.0,,No,Yes,PayPal,110.8,6640.7,No
4351-QLCSU,Miss,05/28/1958,No,1.0,,Yes,Yes,Credit card,55.0,55,Yes
0939-EREMR,Mr,01/21/1974,No,13.0,,Banana,No,Credit card,53.45,718.1,No
9389-ACWBI,Ms,01/12/1970,Yes,5.0,,Yes,No,Credit card,69.95,320.4,No
5419-JPRRN,Mr,10/12/1973,No,1.0,,No,Yes,Credit card,101.45,101.45,Yes
3644-QXEHN,Mr,05/01/1979,Yes,13.0,,,Yes,Bank transfer (automatic),97.0,1334.45,No
2911-IJORQ,Mr,05/31/1977,No,37.0,Orange,Yes,Yes,Credit card,90.6,3358.65,No
5921-NGYRH,Mr,03/15/1952,Yes,64.0,,No,No,Credit card,73.55,4764,No
2100-BDNSN,Ms,06/06/1963,Yes,5.0,,No,Yes,Credit card,67.95,350.3,Yes
5998-DZLYR,Mr,04/30/1963,Yes,61.0,,No,No,Credit card,94.35,5703,No
0488-GSLFR,Miss,08/14/1963,No,1.0,DSL,Yes,No,PayPal,69.5,69.5,Yes
9318-NKNFC,Mr,01/13/1971,No,1.0,,Yes,No internet service,Credit card,18.85,18.85,Yes
3985-HOYPM,Ms,03/20/1974,No,26.0,,Yes,No internet service,Credit card,19.4,525.55,No
9728-FTTVZ,Mr,10/10/1967,No,1.0,,No,No,Credit card,69.2,69.2,Yes
9548-LERKT,Ms.,12/04/1958,Yes,24.0,,No,No internet service,Credit card,19.75,483.15,No
6576-FBXOJ,Mr,11/03/1974,Yes,17.0,Orange,Yes,Yes,Credit card,54.6,934.8,No
4310-KEDTB,Mr,04/01/1954,No,26.0,Orange,Yes,No,Credit card,29.8,786.5,No
7254-IQWOZ,Ms,04/04/1950,No,1.0,,,No,Credit card,69.65,69.65,Yes
2474-BRUCM,Mr,10/27/1978,Yes,40.0,,No,Yes,Bank transfer (automatic),101.85,4086.3,Yes
4062-HBMOS,Ms,11/07/1955,No,52.0,,Banana,Yes,Credit card,103.05,5364.8,No
0742-NXBGR,Mr,01/22/1979,No,1.0,,No,No,Credit card,82.3,82.3,Yes
2676-ISHSF,Miss,06/07/1952,No,1.0,,No,No internet service,Credit card,20.3,20.3,No
9236-NDUCW,Mr,01/30/1956,No,21.0,DSL,Yes,No,Credit card,35.1,770.4,No
4753-PADAS,Mr,02/18/1969,Yes,67.0,,Yes,Yes,Credit card,105.7,6816.95,No
6103-QCKFX,Mr,11/29/1967,Yes,44.0,,Yes,No,PayPal,56.25,2419.55,No
7781-EWARA,Miss,01/26/1951,Yes,70.0,,No,Yes,Bank transfer (automatic),60.35,4138.7,No
6110-OHIHY,Mr,01/17/1961,No,3.0,,Yes,Yes,Credit card,79.25,267.6,Yes
7018-FPXHH,Ms,02/26/1954,Yes,56.0,,No,No,PayPal,59.8,3457.45,No
5889-LFOLL,Ms,11/11/1952,No,13.0,,Yes,No,Credit card,84.6,1115.2,Yes
5708-EVONK,Ms,01/09/1975,Yes,58.0,DSL,Yes,No,Credit card,93.4,5435.6,Yes
8708-XPXHZ,Mr,02/01/1969,Yes,42.0,,No,Yes,Credit card,94.2,4186.3,Yes
0616-ATFGB,Ms,11/22/1962,Yes,1.0,,Yes,No,Credit card,25.05,25.05,Yes
0572-ZJKLT,Mr,12/18/1958,Yes,46.0,,No,No,Credit card,99.65,4630.2,No
5135-RDDQL,Miss,12/05/1970,Yes,63.0,Fiber optic,Yes,No,,50.65,3221.25,No
1353-LJWEM,Ms.,05/19/1961,No,11.0,,Yes,No,Credit card,60.9,688.5,No
1794-SWWKL,Mr,02/15/1977,Yes,15.0,Fiber optic,No,No,Credit card,59.65,867.1,No
6166-YIPFO,Ms,09/18/1972,Yes,72.0,,Yes,Yes,Bank transfer (automatic),64.7,4746.05,No
7016-BPGEU,Mr,11/24/1957,No,29.0,,,No,Credit card,25.1,712.85,Yes
6876-ADESB,Mr,10/25/1954,No,1.0,,Yes,No,Credit card,48.95,48.95,Yes
9332-GYWLO,Mr,11/17/1969,Yes,6.0,,Yes,Yes,Credit card,54.85,355.1,No
1963-SVUCV,Mr,01/28/1960,No,1.0,,Yes,No,,45.3,45.3,Yes
4184-VODJZ,Ms,02/21/1979,Yes,63.0,Fiber optic,Yes,No,Credit card,91.35,5764.7,No
0220-EBGCE,Mr,11/11/1958,No,2.0,,No,No,,85.85,167.3,Yes
1092-WPIVQ,Mr,11/02/1970,Yes,18.0,,Yes,No internet service,Credit card,25.1,428.45,No
7233-IOQNP,Miss,04/23/1967,Yes,43.0,,No,No,Credit card,34.0,1505.35,No
2834-JKOOW,Ms,08/15/1951,No,15.0,,Yes,No,Credit card,45.9,693.45,No
2754-VDLTR,Mr,10/05/1968,No,10.0,,Yes,Yes,Bank transfer (automatic),95.2,930.4,Yes
2400-FEQME,Ms,09/28/1966,Yes,55.0,,No,No internet service,Credit card,20.5,1177.95,No
3190-XFANI,Miss,02/23/1975,No,49.0,,No,Yes,Credit card,100.6,5069.65,Yes
7551-DACSP,Ms,07/15/1964,Yes,6.0,,No,No,Credit card,55.3,324.25,Yes
4957-SREEC,Ms,11/01/1958,Yes,70.0,Fiber optic,Banana,No internet service,Bank transfer (automatic),20.35,1458.1,No
7235-NXZCP,Ms,01/06/1950,No,2.0,Fiber optic,No,No,Credit card,74.85,156.4,Yes
0230-UBYPQ,Mr,03/19/1951,Yes,63.0,DSL,Yes,No,Credit card,36.1,2298.9,No
4923-ADWXJ,Mr ,04/01/1966,No,25.0,Fiber optic,Yes,No,Bank transfer (automatic),65.8,1679.65,No
1763-KUAAW,Miss,10/17/1956,No,18.0,,No,No internet service,Credit card,20.35,369.6,No
1104-TNLZA,Miss,12/13/1963,Yes,28.0,,No,Yes,Credit card,105.8,2998,No
5195-KPUNQ,Ms,03/24/1951,No,53.0,,Yes,No,Credit card,96.75,5206.55,No
0520-FDVVT,Mr,01/12/1967,No,35.0,,Yes,Yes,Credit card,102.35,3626.1,Yes
3439-GVUSX,Mr,06/12/1979,No,1.0,,No,No,Bank transfer (automatic),24.4,24.4,No
1444-VVSGW,Ms,08/11/1957,Yes,70.0,Fiber optic,Banana,Yes,Credit card,115.65,7968.85,Yes
5712-PTIWW,Miss,09/07/1952,No,2.0,,Yes,No,Credit card,79.85,152.45,Yes
5949-HGVJL,Ms,07/24/1972,Yes,26.0,,Yes,Yes,Credit card,73.05,1959.5,No
5203-XEHAX,Mr,10/10/1973,No,34.0,,No,No,Credit card,64.35,2053.05,No
1635-HDGFT,Mr,01/22/1969,No,19.0,,Yes,No internet service,Credit card,20.5,398.55,No
3315-TOTBP,Ms,06/12/1979,No,15.0,,No,No,PayPal,76.0,1130.85,Yes
8050-XGRVL,Mr ,11/11/1965,Yes,62.0,,No,No,Credit card,54.75,3425.35,No
6661-HBGWL,Mr,03/24/1959,No,42.0,,No,Yes,Credit card,104.75,4323.45,Yes
1518-VOWAV,Ms,07/01/1967,No,9.0,Fiber optic,Yes,Yes,Credit card,74.65,703.55,Yes
9828-QHFBK,Mr,06/14/1978,No,24.0,Fiber optic,No,No,PayPal,51.15,1275.7,No
3908-MKIMJ,Mr,05/27/1955,Yes,68.0,,No,No,Credit card,41.95,2965.75,No
5012-YSPJJ,Ms,04/13/1959,Yes,31.0,,Yes,No,Credit card,54.35,1647,No
5909-ECHUI,Ms.,01/16/1979,No,1.0,Fiber optic,Yes,No,Credit card,56.25,56.25,Yes
1309-BXVOQ,Mr,09/16/1960,Yes,21.0,,Yes,Yes,Bank transfer (automatic),106.1,2249.95,Yes
6728-VOIFY,Mr,03/06/1957,Yes,63.0,Orange,Yes,Yes,Credit card,96.0,6109.75,No
9317-WZPGV,Mr,02/06/1979,No,2.0,,No,No,Credit card,79.75,159.4,Yes
4891-NLUBA,Mr,04/27/1952,Yes,61.0,,No,Yes,,61.45,3751.15,No
2856-HYAPG,Mr ,07/10/1954,No,1.0,,No,No,Bank transfer (automatic),68.65,68.65,Yes
8969-PRHFK,Ms,10/20/1972,No,18.0,,No,No internet service,Credit card,19.65,411.25,No
0661-KQHNK,Ms.,05/14/1962,Yes,6.0,DSL,Yes,No internet service,PayPal,19.0,105.5,No
